,brand,model,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,is_exchangeable,number_of_photos,views,duration_listed_days,price_eur,engine_type_automatic,engine_type_manual,engine_fuel_gasoline,engine_fuel_diesel,engine_fuel_petrol,engine_fuel_hybrid-petrol,engine_fuel_hybrid-diesel
36370,Peugeot,406,mechanical,silver,2.65398600283389,-0.6166284855643991,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,-0.4723079774784062,-0.30750855289100165,-0.29074705886603697,-0.7092988405421119,0,0,0,1,0,0,0
36371,Peugeot,308,automatic,black,-0.6962955805553623,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,-0.0859014360539306,-0.30469279970658253,0,0,1,0,0,0,0
36372,Peugeot,206,mechanical,silver,-0.2490066780609857,-0.22513768413132607,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,0.3489535643918705,-0.3530654905816778,-0.34418504742571693,-0.7666445786132893,0,0,1,0,0,0,0
36373,Peugeot,307,automatic,red,-0.4682659439896017,-0.09464075032030174,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.30750855289100165,-0.15715208746683715,-0.49584525994384054,0,0,1,0,0,0,0
36377,Peugeot,406,mechanical,silver,2.197926729702369,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,-0.4723079774784062,-0.19361620866431128,-0.15715208746683715,-0.5914214900624695,0,0,0,1,0,0,0
36378,Peugeot,5008,automatic,other,-0.8278511401125319,0.8188377863568685,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.24621540173297035,0.36434081112382044,0,0,1,0,0,0,0
36379,Peugeot,406,mechanical,white,1.4085933723593513,-0.8776223531864477,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,1,1.0059627978880918,-0.17083773981897318,-0.014650784641024034,-0.7827332440165917,0,0,0,1,0,0,0
36380,Peugeot,605,mechanical,blue,0.09303777678765529,-1.1386162208084964,diesel,0,diesel,0.051738041382287187,sedan,0,owned,front,1,0.6774581811399811,-0.21639467750964936,-0.1393394246136105,-0.9896557822234237,0,0,0,1,0,0,0
36384,Peugeot,308,mechanical,silver,-0.08236963595523751,0.6883408525458442,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,-0.2818407274394237,-0.2250459412743917,0,0,0,1,0,0,0
36385,Peugeot,308,automatic,brown,-1.1962067068726068,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.3302870217363397,-0.11262043033377056,0.12540023582724794,0,0,1,0,0,0,0
36386,Peugeot,406,mechanical,blue,0.9700748405021193,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,1,0.8417104895140365,-0.19361620866431128,-0.15715208746683715,-0.5675274325328122,0,0,0,1,0,0,0
36394,Peugeot,307,mechanical,silver,0.18074148315910168,0.29685005111277124,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,0.6774581811399811,-0.30750855289100165,-0.2818407274394237,-0.2887634280201444,0,0,1,0,0,0,0
36395,Peugeot,206,mechanical,silver,0.5315563086448873,0.4273469849237956,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,-0.6365602858524616,-0.10250233328295895,-0.19277741317329045,-0.3365515430794589,0,0,1,0,0,0,0
36400,Peugeot,605,mechanical,grey,0.9700748405021193,-1.008119286997472,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,1,-1.4578218277227382,-0.3530654905816778,-0.30855972171926366,-0.830362065359042,0,0,1,0,0,0,0
36401,Peugeot,406,mechanical,green,-0.17007334232668392,-1.008119286997472,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.9650649026005722,-0.3302870217363397,0.0833188610517225,-0.7461027688585337,0,0,1,0,0,0,0
36402,Peugeot,405,mechanical,other,-0.10406753291153335,-1.9215978236746423,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,0.0204489476437598,-0.3530654905816778,-0.30855972171926366,-0.9577970388505472,0,0,1,0,0,0,0
36405,Peugeot,406,mechanical,silver,1.1454822532450122,-0.35563461794235035,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.9650649026005722,-0.17083773981897318,1.4548939007501738,-0.543633375003155,0,0,1,0,0,0,0
36406,Peugeot,307,automatic,grey,-0.025362226813797357,0.29685005111277124,gasoline,0,gasoline,-0.0955241074541198,universal,0,owned,front,0,0.5132058727659258,-0.19361620866431128,0.05659986677188253,-0.3365515430794589,0,0,1,0,0,0,0
36411,Peugeot,406,mechanical,green,-0.25777704869813034,-0.8776223531864477,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-0.4723079774784062,-0.3530654905816778,-0.2996533902926503,-0.734785835240413,0,0,1,0,0,0,0
36415,Peugeot,406,mechanical,blue,2.1102230233309225,-0.6166284855643991,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.800812594226517,-0.23917314635498743,0.09222519247833581,-0.6392096051217839,0,0,1,0,0,0,0
36418,Peugeot,309,mechanical,grey,0.9700748405021193,-1.6606039560525936,diesel,0,diesel,-0.24278625629052678,coupe,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.29074705886603697,-0.9896557822234237,0,0,0,1,0,0,0
36419,Peugeot,406,mechanical,blue,0.5315563086448873,-1.008119286997472,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-0.800812594226517,-0.2847300840456636,0.0833188610517225,-0.7985033219861656,0,0,1,0,0,0,0
36424,Peugeot,306,mechanical,grey,0.5315563086448873,-1.2691131546195207,diesel,0,diesel,-0.24278625629052678,sedan,0,owned,front,0,-0.4723079774784062,-0.2847300840456636,-0.05027611034747732,-0.8781501804183565,0,0,0,1,0,0,0
36425,Peugeot,206,automatic,silver,-0.6383585121263848,0.1663531173017469,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,0.0204489476437598,-0.3530654905816778,-0.2818407274394237,-0.5754921183760313,0,0,1,0,0,0,0
36426,Peugeot,407,mechanical,other,0.16758592720338472,0.03585618349072258,diesel,0,diesel,-0.684572702799747,sedan,0,owned,front,0,0.5132058727659258,-0.23917314635498743,0.3416024724235088,-0.38433965813877335,0,0,0,1,0,0,0
36430,Peugeot,206,mechanical,silver,-0.8278511401125319,-0.09464075032030174,gasoline,0,gasoline,-0.684572702799747,cabriolet,0,owned,front,0,1.0059627978880918,-0.2619516152003255,0.07441252962510916,-0.4639865165709642,0,0,1,0,0,0,0
36431,Peugeot,406,mechanical,silver,1.1454822532450122,-1.008119286997472,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-0.4723079774784062,0.4897378566958312,0.9650456722864412,-0.6234395271522102,0,0,1,0,0,0,0
36438,Peugeot,308,mechanical,black,-0.8804733639353998,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,0.8417104895140365,0.2847316370877885,0.5820734209420684,-0.2250459412743917,0,0,1,0,0,0,0
36441,Peugeot,807,mechanical,blue,1.540148931916521,0.29685005111277124,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,1,1.6629720313843133,-0.2619516152003255,-0.09480776748054391,0.12540023582724794,0,0,0,1,0,0,0
36443,Peugeot,306,mechanical,blue,0.014104441053353524,-0.8776223531864477,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,0.6774581811399811,-0.2619516152003255,-0.023557116067637354,-0.8383267512022611,0,0,1,0,0,0,0
36444,Peugeot,607,mechanical,silver,1.4085933723593513,-0.22513768413132607,gasoline,0,gasoline,0.19900019021869417,sedan,0,owned,front,0,-0.9650649026005722,-0.30750855289100165,-0.09480776748054391,-0.49584525994384054,0,0,1,0,0,0,0
36446,Peugeot,308,mechanical,silver,0.15443037124766776,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.26402806458619704,-0.2250459412743917,0,0,1,0,0,0,0
36447,Peugeot,206,mechanical,red,-0.8804733639353998,0.6883408525458442,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.26402806458619704,-0.3365515430794589,0,0,1,0,0,0,0
36448,Peugeot,806,mechanical,green,0.7420452039363586,-1.1386162208084964,diesel,0,diesel,-0.24278625629052678,minivan,0,owned,rear,0,-0.9650649026005722,-0.3530654905816778,-0.26402806458619704,-0.7825739502997274,0,0,0,1,0,0,0
36452,Peugeot,Partner,mechanical,grey,-1.0032585528554248,1.4713224554119901,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.26402806458619704,0.7386810457551174,0,0,0,1,0,0,0
36454,Peugeot,Boxer,mechanical,white,-0.34548075506957676,0.55784391873482,diesel,0,diesel,0.19900019021869417,van,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.059182441774090634,-0.2728340563337062,0,0,0,1,0,0,0
36455,Peugeot,206,mechanical,orange,0.4263118609991516,-0.4861315517533747,diesel,0,diesel,-0.24278625629052678,hatchback,0,owned,front,0,0.0204489476437598,-0.12528080212829704,0.06550619819849585,-0.6232802334353458,0,0,0,1,0,0,0
36457,Peugeot,406,automatic,green,0.09303777678765529,-0.4861315517533747,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-0.14380336073029554,-0.30750855289100165,-0.23730907030635703,-0.7029270918675367,0,0,1,0,0,0,0
36458,Peugeot,406,mechanical,green,1.0577785468735657,-0.8776223531864477,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,-0.1660584188934505,-0.7507152069268511,0,0,1,0,0,0,0
36459,Peugeot,406,mechanical,green,0.09303777678765529,-0.8776223531864477,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,-0.20168374459990376,-0.7507152069268511,0,0,1,0,0,0,0
36461,Peugeot,309,mechanical,black,0.44385260227344087,-1.399610088430545,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.21639467750964936,-0.0859014360539306,-0.9259382954776709,0,0,1,0,0,0,0
36466,Peugeot,307,mechanical,green,0.5315563086448873,-0.6166284855643991,diesel,0,diesel,-0.39004840512693345,sedan,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.24621540173297035,-0.6710683484946603,0,0,0,1,0,0,0
36467,Peugeot,206,mechanical,green,-1.1085030005011605,0.03585618349072258,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,1.4987197230102578,-0.3302870217363397,0.003161878212202606,-0.5117746316302786,0,0,1,0,0,0,0
36468,Peugeot,406,mechanical,silver,0.09303777678765529,-0.8776223531864477,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.9650649026005722,-0.2847300840456636,-0.1393394246136105,-0.6551389768082221,0,0,1,0,0,0,0
36469,Peugeot,807,mechanical,black,2.311941547985249,0.29685005111277124,diesel,0,diesel,0.19900019021869417,minivan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.24621540173297035,-0.06575222441001004,0,0,0,1,0,0,0
36473,Peugeot,408,mechanical,other,-1.362843748978355,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,1.6629720313843133,-0.3530654905816778,-0.24621540173297035,0.06168274908149529,0,0,1,0,0,0,0
36474,Peugeot,Partner Tepee,mechanical,silver,0.44385260227344087,0.8188377863568685,diesel,0,diesel,-0.684572702799747,van,0,owned,front,1,-1.293569519348683,0.05694694863440763,1.5884888721493735,0.12540023582724794,0,0,0,1,0,0,0
36477,Peugeot,306,mechanical,blue,-0.08236963595523751,-0.7471254193754233,gasoline,0,gasoline,-0.979097000472561,universal,0,owned,front,0,-0.800812594226517,-0.30750855289100165,-0.20168374459990376,-0.7905386361429465,0,0,1,0,0,0,0
36478,Peugeot,406,mechanical,other,0.5184007526891703,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.21059007602651708,-0.49584525994384054,0,0,0,1,0,0,0
36480,Peugeot,407,mechanical,silver,-0.17007334232668392,0.03585618349072258,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,1.0059627978880918,-0.10250233328295895,0.02988087249204257,-0.30469279970658253,0,0,1,0,0,0,0
36481,Peugeot,407,automatic,violet,-0.37179186698101063,0.1663531173017469,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.4723079774784062,-0.23917314635498743,-0.023557116067637354,-0.3365515430794589,0,0,1,0,0,0,0
36482,Peugeot,607,automatic,grey,0.2245933363448249,0.03585618349072258,diesel,0,diesel,0.9353109344007284,sedan,0,owned,front,0,-0.9650649026005722,0.3986239813144789,2.568185329076839,-0.06575222441001004,0,0,0,1,0,0,0
36483,Peugeot,3008,mechanical,other,-2.0995461121278676,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,suv,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.22840273887974372,0.3324820677509441,0,0,1,0,0,0,0
36487,Peugeot,605,mechanical,blue,0.09303777678765529,-0.6166284855643991,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,-0.21059007602651708,-0.7188564635539748,0,0,1,0,0,0,0
36488,Peugeot,607,mechanical,silver,0.3561488959019945,-0.35563461794235035,diesel,0,diesel,0.19900019021869417,sedan,0,owned,front,0,-0.6365602858524616,-0.011388457901606615,0.6978557294880415,-0.25690468464726807,0,0,0,1,0,0,0
36490,Peugeot,Boxer,mechanical,blue,1.3735118898107728,-1.008119286997472,diesel,0,diesel,0.6407866367279145,van,0,owned,front,0,-0.800812594226517,0.12528235517042188,0.5375417638090018,-0.6392096051217839,0,0,0,1,0,0,0
36491,Peugeot,406,mechanical,blue,1.4085933723593513,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,0.8417104895140365,-0.23917314635498743,-0.12152676176038388,-0.5595627466895932,0,0,0,1,0,0,0
36496,Peugeot,5008,mechanical,grey,-0.21392519551240713,1.340825521600966,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,0.8417104895140365,-0.1480592709736351,0.07441252962510916,0.9696569352084707,0,0,0,1,0,0,0
36498,Peugeot,308,mechanical,silver,0.6718822388392015,0.55784391873482,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.15715208746683715,0.17318835088656243,0,0,0,1,0,0,0
36502,Peugeot,308,automatic,other,-0.47703631462674634,0.6883408525458442,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,0.8417104895140365,-0.3530654905816778,-0.21059007602651708,-0.06575222441001004,0,0,1,0,0,0,0
36503,Peugeot,605,mechanical,blue,0.44385260227344087,-0.7471254193754233,diesel,0,diesel,0.051738041382287187,sedan,0,owned,front,0,-1.293569519348683,-0.3302870217363397,-0.18387108174667713,-0.7507152069268511,0,0,0,1,0,0,0
36505,Peugeot,308,automatic,black,-0.9681770703068462,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.21059007602651708,-0.12150502531254362,0,0,1,0,0,0,0
36509,Peugeot,407,mechanical,silver,0.7069637213877801,0.03585618349072258,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,1,-1.4578218277227382,-0.3530654905816778,-0.21059007602651708,-0.32858685723623976,0,0,0,1,0,0,0
36510,Peugeot,406,mechanical,grey,0.2245933363448249,-0.6166284855643991,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-0.6365602858524616,-0.3530654905816778,-0.21059007602651708,-0.7666445786132893,0,0,1,0,0,0,0
36517,Peugeot,107,automatic,black,-1.090962259226871,0.8188377863568685,gasoline,0,gasoline,-1.5681455958181885,hatchback,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.21059007602651708,-0.3126574855498016,0,0,1,0,0,0,0
36518,Peugeot,406,mechanical,green,-0.7576881750153748,-0.8776223531864477,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.21059007602651708,-0.6631036626514412,0,0,1,0,0,0,0
36523,Peugeot,307,mechanical,red,0.3122970427162713,0.03585618349072258,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-1.4578218277227382,-0.3302870217363397,-0.1749647503200638,-0.2887634280201444,0,0,1,0,0,0,0
36527,Peugeot,307,automatic,silver,0.09303777678765529,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-0.800812594226517,-0.3302870217363397,-0.0859014360539306,-0.3365515430794589,0,0,1,0,0,0,0
36528,Peugeot,605,mechanical,blue,1.8471119042165833,-1.1386162208084964,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.20168374459990376,-0.8861148662615755,0,0,1,0,0,0,0
36529,Peugeot,406,mechanical,silver,0.6631118682020569,-0.09464075032030174,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.20168374459990376,-0.30469279970658253,0,0,0,1,0,0,0
36531,Peugeot,405,mechanical,grey,-0.10868074786667144,-1.5301070222415694,gasoline,0,gasoline,-0.24278625629052678,sedan,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.20168374459990376,-0.9737264105369855,0,0,1,0,0,0,0
36532,Peugeot,206,mechanical,green,1.1630229945193014,-0.6166284855643991,diesel,0,diesel,-0.24278625629052678,hatchback,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.20168374459990376,-0.7188564635539748,0,0,0,1,0,0,0
36533,Peugeot,307,mechanical,black,0.4263118609991516,-0.09464075032030174,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.20168374459990376,-0.3365515430794589,0,0,0,1,0,0,0
36536,Peugeot,408,mechanical,other,-0.6524437273696392,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.9650649026005722,-0.3530654905816778,-0.20168374459990376,0.013894634022180791,0,0,1,0,0,0,0
36539,Peugeot,4007,automatic,brown,0.09303777678765529,0.9493347201678929,gas,1,gasoline,0.4935244878915075,suv,0,owned,all,0,-0.9650649026005722,-0.3530654905816778,-0.20168374459990376,0.9218688201491563,0,0,1,0,0,0,0
36541,Peugeot,206,mechanical,blue,-0.012206670858080398,-0.6166284855643991,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.19277741317329045,-0.7108917777107557,0,0,1,0,0,0,0
36543,Peugeot,406,mechanical,white,1.1893341064307352,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,0.5132058727659258,-0.19361620866431128,-0.10371409890715724,-0.6392096051217839,0,0,0,1,0,0,0
36549,Peugeot,307,mechanical,silver,0.9262229873163961,-0.09464075032030174,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-0.9650649026005722,-0.3530654905816778,-0.19277741317329045,-0.3365515430794589,0,0,0,1,0,0,0
36552,Peugeot,406,automatic,red,-0.08236963595523751,0.03585618349072258,gasoline,0,gasoline,-0.39004840512693345,sedan,0,emergency,front,0,-0.4723079774784062,-0.30750855289100165,0.003161878212202606,-0.734785835240413,0,0,1,0,0,0,0
36553,Peugeot,406,mechanical,silver,0.04918592360193209,-0.7471254193754233,gasoline,0,gasoline,-0.0955241074541198,universal,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.18387108174667713,-0.4639865165709642,0,0,1,0,0,0,0
36555,Peugeot,306,mechanical,blue,-0.10868074786667144,-0.35563461794235035,diesel,0,diesel,-0.24278625629052678,sedan,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.18387108174667713,-0.7507152069268511,0,0,0,1,0,0,0
36559,Peugeot,307,mechanical,grey,0.8385192809449497,-0.09464075032030174,diesel,0,diesel,-0.979097000472561,universal,0,owned,front,1,0.6774581811399811,-0.3302870217363397,-0.059182441774090634,-0.448057144884526,0,0,0,1,0,0,0
36562,Peugeot,206,mechanical,blue,-1.2444437453769024,0.29685005111277124,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.1749647503200638,-0.4002690298252115,0,0,1,0,0,0,0
36566,Peugeot,Partner Tepee,mechanical,grey,-0.9155548464839783,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.1749647503200638,0.6510695014797074,0,0,1,0,0,0,0
36567,Peugeot,307,mechanical,blue,0.2070525950705356,0.1663531173017469,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,0.5132058727659258,-0.3530654905816778,-0.1749647503200638,-0.35248091476589705,0,0,0,1,0,0,0
36573,Peugeot,Expert,mechanical,blue,0.7233555441086035,-0.35563461794235035,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.032463447494250675,-0.504358624145148,0,0,0,1,0,0,0
36578,Peugeot,Partner,mechanical,grey,-0.02974741213236968,0.6883408525458442,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,0.18470125601781515,-0.3530654905816778,-0.1660584188934505,-0.09761096778288637,0,0,0,1,0,0,0
36580,Peugeot,1007,automatic,silver,0.09303777678765529,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.1660584188934505,-0.30469279970658253,0,0,1,0,0,0,0
36586,Peugeot,301,mechanical,other,-1.389154860889789,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.14380336073029554,-0.2847300840456636,0.09222519247833581,0.10947086414080978,0,0,1,0,0,0,0
36587,Peugeot,406,automatic,black,0.6718822388392015,-0.22513768413132607,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.1660584188934505,-0.6232802334353458,0,0,1,0,0,0,0
36589,Peugeot,406,mechanical,green,0.9700748405021193,-0.7471254193754233,diesel,0,diesel,-0.24278625629052678,sedan,0,owned,front,0,-0.800812594226517,-0.3302870217363397,-0.059182441774090634,-0.6869977201810985,0,0,0,1,0,0,0
36590,Peugeot,307,automatic,black,-0.7839992869268088,0.29685005111277124,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.4723079774784062,-0.2619516152003255,0.3148834781436688,-0.4161984015116497,0,0,1,0,0,0,0
36592,Peugeot,206,mechanical,silver,-0.3103992725209982,-0.4861315517533747,diesel,0,diesel,-0.0955241074541198,hatchback,0,owned,front,0,-1.293569519348683,-0.3530654905816778,-0.15715208746683715,-0.5754921183760313,0,0,0,1,0,0,0
36593,Peugeot,5008,mechanical,silver,0.09303777678765529,0.9493347201678929,diesel,0,diesel,-0.684572702799747,minivan,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,-0.1304330931869972,0.5714226430475167,0,0,0,1,0,0,0
36594,Peugeot,308,automatic,other,-0.7839992869268088,0.9493347201678929,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.15715208746683715,0.013894634022180791,0,0,1,0,0,0,0
36596,Peugeot,3008,mechanical,silver,-1.433006714075512,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.15715208746683715,0.3802701828102586,0,0,1,0,0,0,0
36602,Peugeot,306,mechanical,silver,1.2331859596164585,-1.1386162208084964,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,-0.30805566910435084,-0.3530654905816778,-0.14824575604022383,-0.9498323530073282,0,0,1,0,0,0,0
36603,Peugeot,806,mechanical,black,-0.1876140836009732,-0.35563461794235035,diesel,0,diesel,-0.0955241074541198,minivan,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.14824575604022383,-0.4639865165709642,0,0,0,1,0,0,0
36607,Peugeot,207,mechanical,green,-0.3893326082552999,0.4273469849237956,gasoline,0,gasoline,-0.979097000472561,hatchback,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,-0.12152676176038388,-0.37557850371123236,0,0,1,0,0,0,0
36609,Peugeot,3008,mechanical,white,-1.362843748978355,0.9493347201678929,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.6365602858524616,-0.17083773981897318,0.7512937180477215,0.24487052347553417,0,0,1,0,0,0,0
36612,Peugeot,307,mechanical,grey,0.7946674277592265,0.1663531173017469,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.1393394246136105,-0.14539908284220088,0,0,0,1,0,0,0
36618,Peugeot,206,mechanical,black,-0.17007334232668392,-0.09464075032030174,gasoline,0,gasoline,-1.4208834469817815,hatchback,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.1304330931869972,-0.543633375003155,0,0,1,0,0,0,0
36621,Peugeot,307,automatic,grey,0.08426740615051065,0.1663531173017469,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.800812594226517,-0.17083773981897318,0.1278505181847891,-0.5038099457870595,0,0,1,0,0,0,0
36622,Peugeot,607,mechanical,blue,0.8385192809449497,-0.4861315517533747,diesel,0,diesel,0.19900019021869417,sedan,0,owned,front,0,-0.14380336073029554,-0.3302870217363397,-0.0859014360539306,-0.448057144884526,0,0,0,1,0,0,0
36626,Peugeot,307,automatic,other,-0.10868074786667144,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.12152676176038388,-0.25690468464726807,0,0,1,0,0,0,0
36628,Peugeot,605,mechanical,silver,0.5315563086448873,-1.5301070222415694,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,1,-0.6365602858524616,-0.3530654905816778,-0.12152676176038388,-0.8861148662615755,0,0,1,0,0,0,0
36630,Peugeot,3008,mechanical,black,-1.1260437417754496,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,-0.14380336073029554,-0.23917314635498743,0.05659986677188253,0.3165526960645059,0,0,1,0,0,0,0
36634,Peugeot,Bipper,mechanical,white,-0.6085918741839159,1.0798316539789172,gasoline,0,gasoline,-0.979097000472561,van,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.12152676176038388,-0.11354033946932453,0,0,1,0,0,0,0
36636,Peugeot,406,mechanical,green,0.09303777678765529,-0.8776223531864477,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-0.800812594226517,-0.3530654905816778,-0.11262043033377056,-0.9418676671641091,0,0,1,0,0,0,0
36641,Peugeot,406,automatic,black,0.6718822388392015,-0.22513768413132607,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.11262043033377056,-0.5754921183760313,0,0,1,0,0,0,0
36643,Peugeot,308,automatic,white,-1.0032585528554248,0.9493347201678929,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.9650649026005722,-0.2619516152003255,0.35050880385012206,-0.2250459412743917,0,0,1,0,0,0,0
